epoch,train_loss,val_loss,lr
1,1.0122923163339945,1.0576227075403386,0.001
2,0.978704126058781,1.010398966182362,0.001
3,0.9576636330828235,1.0335937049172141,0.001
4,0.9426883703744166,1.0196802217310126,0.001
5,0.9288870409343587,0.9640243668989702,0.001
6,0.89768588042297,1.027383540760387,0.001
7,0.9240721951101548,0.9985719602758234,0.001
8,0.9113062828920911,1.0396017213301225,0.001
9,0.8941908797069132,1.0742435099861838,0.001
10,0.8809758068642413,0.9841384064067494,0.001
11,0.8760941448472381,1.0554365227439186,0.001
12,0.8656328158503289,1.2609810083562678,0.001
13,0.8536971168453833,0.9687589003823021,0.0005
14,0.8403154602613766,1.1394768498160623,0.0005
15,0.8146174676397523,1.1161347371881658,0.0005
16,0.810075630334969,1.1868460369110108,0.0005
17,0.7984506752336082,0.9913307614759965,0.0005
18,0.8025175862947093,1.1548186432231555,0.0005
19,0.8049059906493277,1.089707314751365,0.0005
20,0.7887137929204905,1.1391762456026944,0.0005
