epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_balanced_accuracy,lr
1,2.0639444022132944,1.1256823032552545,0.43929712460063897,0.12,0.3409785932721712,0.001
2,1.1327056751464502,1.1030625629425048,0.4193290734824281,0.28363636363636363,0.34753167321974665,0.001
3,1.1065746957120803,1.1350215144590898,0.4241214057507987,0.7272727272727273,0.32656181738750545,0.001
4,1.105740407023567,1.0976791654933582,0.5543130990415336,0.5127272727272727,0.36085626911314983,0.001
5,1.0997188140789922,1.1430345535278321,0.4329073482428115,0.6618181818181819,0.3612931411096549,0.001
6,1.0736849713630188,1.1434593005613847,0.5902555910543131,0.6472727272727272,0.3448012232415902,0.001
7,1.0658966268594272,1.1291942739486693,0.5239616613418531,0.64,0.3832459589340323,0.001
8,1.0494259744406509,1.2592501536282625,0.6078274760383386,0.730909090909091,0.390345128877239,0.001
9,1.0329646407224882,1.2071949494968761,0.6405750798722045,0.6618181818181819,0.39200976182943914,0.001
10,0.9745166791132844,1.1671019471775401,0.5990415335463258,0.6836363636363636,0.4119702927042377,0.001
11,0.9907410997933093,1.2958735032515092,0.6381789137380192,0.6072727272727273,0.33794685226194243,0.001
12,0.9782391405714967,1.2489763628352772,0.5599041533546326,0.6981818181818182,0.4284622105723023,0.0005
13,0.9456963819055892,1.4808728694915771,0.6174121405750799,0.6472727272727272,0.3539454060649885,0.0005
14,0.8889999928565833,1.4982752271132036,0.5511182108626198,0.7490909090909091,0.3959378436600834,0.0005
15,0.8648572211829237,1.6681024221940475,0.5862619808306709,0.6909090909090909,0.3926349407209895,0.0005
16,0.8161215976404306,1.5909801569851962,0.6134185303514377,0.6945454545454546,0.3949850107711544,0.0005
17,0.8143558212743399,1.556536805412986,0.5583067092651757,0.6436363636363637,0.37357828294240814,0.0005
18,0.767050902683514,1.5822793414376,0.6078274760383386,0.72,0.4056883746855275,0.0005
19,0.7244480762618799,1.6706517020138827,0.6150159744408946,0.7090909090909091,0.38034979888823606,0.0005
20,0.7226153535964771,1.7801323934034867,0.6253993610223643,0.7490909090909091,0.3971693707536795,0.00025
21,0.68526592174658,1.999315769889138,0.6813099041533547,0.6981818181818182,0.3840858076859342,0.00025
22,0.6577053412842674,1.7800537473505194,0.6557507987220448,0.6363636363636364,0.3589129419562827,0.00025
23,0.6140777822881461,1.9167969755692915,0.6805111821086262,0.72,0.38288440969554544,0.00025
24,0.6282406680690594,1.9038234892758457,0.6773162939297125,0.7090909090909091,0.39031499977403167,0.00025
25,0.6321179927728428,2.0597803271900523,0.7036741214057508,0.7272727272727273,0.3763878218164836,0.00025
26,0.5989748959343273,1.8574216825311833,0.7220447284345048,0.6290909090909091,0.37619574878353745,0.00025
27,0.5771861610511622,2.024990425109863,0.7060702875399361,0.7527272727272727,0.3982879137102484,0.00025
