epoch,train_loss,val_loss,lr
1,1.0485758567087218,1.3490491494820618,0.001
2,1.0375279064907243,1.3601554466528203,0.001
3,1.0130311449780998,1.3441123436192401,0.001
4,1.0027975782566545,1.3507041927904133,0.001
5,1.0077317318728356,1.3496960008501682,0.001
6,1.004954304066931,1.3486941601340063,0.001
7,0.9990375307008603,1.3456645713515112,0.001
8,1.0077184349669461,1.3463083372453903,0.001
9,0.9976828469692589,1.3465200721080686,0.001
10,0.994065473064842,1.3462701344035302,0.001
11,0.9853104448994495,1.3446012663906213,0.001
12,0.997915006153811,1.3455338484584798,0.001
13,0.9905393706894844,1.344713048973915,0.001
14,0.9941098338835467,1.3440298014180863,0.0005
15,0.985590904538892,1.3455288562852614,0.0005
16,0.966434734367236,1.3443336291923835,0.0005
17,0.9653264244562363,1.3443719067430626,0.0005
18,0.9665659782715028,1.3444795900859365,0.0005
19,0.962652410585356,1.3440431333692586,0.0005
20,0.9678459760641491,1.34520212311186,0.0005
21,0.9591976679954292,1.3402909975935393,0.0005
22,0.9462440453294567,1.3489532171867848,0.0005
23,0.9470501630302947,1.3401644457263582,0.0005
24,0.9475293653304812,1.3479428733077297,0.0005
25,0.9428601944677397,1.3439498980623499,0.0005
26,0.9344283289187182,1.3451100045393858,0.0005
27,0.9313988575549541,1.3401140231202668,0.0005
28,0.944790314177095,1.3413999795264053,0.0005
29,0.9463811206372447,1.3372700360555414,0.0005
30,0.932546248285932,1.3345629571244242,0.0005
31,0.9157168475671428,1.4205240232093457,0.0005
32,0.9243959883848826,1.3672979664087945,0.0005
33,0.9284698931425603,1.4514404005835426,0.0005
34,0.9174120779024285,1.387739144813787,0.0005
35,0.9199760928440885,1.5056014528716293,0.0005
36,0.9009544323836125,1.4163499440419252,0.0005
37,0.8914881464851347,1.5488092317893005,0.0005
38,0.9125769825067428,1.3625712034163098,0.0005
39,0.8918348814606831,1.5175856702659045,0.0005
40,0.8958274816081732,1.4172567401984733,0.0005
41,0.8803362135735455,1.6526466741224075,0.00025
42,0.8672508647662805,1.513910393948776,0.00025
43,0.8609119262932742,1.5291694038895236,0.00025
44,0.85408293097222,1.538657231941535,0.00025
45,0.8473273422234121,1.4785451508997571,0.00025
46,0.8591843961968626,1.51300335645026,0.00025
47,0.8526748785050908,1.531621156986143,0.00025
48,0.8174861005068155,1.583662147742851,0.00025
49,0.8520867439659304,1.5512669677630433,0.00025
50,0.8247706085433192,1.701114105268785,0.00025
51,0.813060760394996,1.741013854336024,0.00025
52,0.8211149997277544,1.5542632786389592,0.000125
53,0.8171584277644361,1.5820414454800555,0.000125
54,0.808013424318526,1.5656994724143753,0.000125
55,0.8178555667709513,1.5797077443359333,0.000125
