epoch,train_loss,val_loss,lr
1,1.063782511295652,1.0639825518215251,0.001
2,1.0318115074225975,1.0449235574985907,0.001
3,1.0089053766364815,1.0134320168637325,0.001
4,1.00244031297857,1.020504095690037,0.001
5,1.0062989556042803,1.0120169413768179,0.001
6,1.0050124731542978,1.0117999103657276,0.001
7,1.0037257848570287,1.0074861477707138,0.001
8,1.0013793333595733,1.053212996905412,0.001
9,0.9922501185148729,1.0030856366726117,0.001
10,0.9917236860259516,1.033149754128805,0.001
11,0.9797985642758715,1.0063184522354829,0.001
12,0.9855185120333825,1.0336018477675069,0.001
13,0.9814795486203408,1.0273274919851039,0.001
14,0.9693358150007638,1.0502639196429473,0.001
15,0.9774033632757577,1.0612368428610204,0.001
16,0.9543277272584105,1.08461698203229,0.0005
17,0.9382694237246976,1.0615155567644734,0.0005
18,0.9262290719617094,1.1476252435991758,0.0005
19,0.926375568364295,1.141245968296599,0.0005
20,0.9027475012390678,1.2361673535047184,0.0005
21,0.902305928453116,1.1188581792642753,0.0005
22,0.9200977489854743,1.1984026018520035,0.0005
23,0.9035170225135556,1.2235307456032047,0.00025
24,0.8909820228794568,1.3415228331961282,0.00025
