epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_balanced_accuracy,lr
1,1.772062457371555,1.0952359054653782,0.3043175487465181,0.37057220708446864,0.3571078431372549,0.001
2,1.1045576536555808,1.1003120984953172,0.3969359331476323,0.1444141689373297,0.3370098039215686,0.001
3,1.0891542906216591,1.1125941052423836,0.3683844011142061,0.4768392370572207,0.3450490196078431,0.001
4,1.0857836828258376,1.1428626876436072,0.5703342618384402,0.5613079019073569,0.3612745098039216,0.001
5,1.0644283972078712,1.222325175269748,0.44986072423398327,0.5504087193460491,0.3454901960784314,0.001
6,1.0394340388290064,1.1842917509234894,0.4658774373259053,0.48501362397820164,0.33240196078431367,0.001
7,1.0308391490022453,1.2109868136673598,0.4087743732590529,0.46321525885558584,0.33892156862745093,0.001
8,1.0007890997490843,1.251276355023605,0.4338440111420613,0.47956403269754766,0.34576252723311546,0.001
9,1.0022295354800637,1.1950402061685879,0.44846796657381616,0.3760217983651226,0.28534858387799567,0.001
10,0.9751381226568833,1.298106729172231,0.4700557103064067,0.44959128065395093,0.3337636165577342,0.001
11,0.9629019488863294,1.2808351347816738,0.4582172701949861,0.44959128065395093,0.35923202614379085,0.001
12,0.9481058354829347,1.430943906469631,0.48119777158774374,0.5068119891008175,0.3481318082788671,0.0005
13,0.9384988320571135,1.4210061487774759,0.5104456824512534,0.4904632152588556,0.3531427015250544,0.0005
14,0.8950195913527337,1.4068284076955728,0.5466573816155988,0.47956403269754766,0.3427995642701525,0.0005
15,0.8658831843426633,1.6331960856102468,0.532033426183844,0.5722070844686649,0.35577886710239653,0.0005
16,0.8613294786397461,1.5842676919552545,0.5334261838440112,0.555858310626703,0.36004901960784313,0.0005
17,0.8468071011447641,1.6305114362155384,0.5515320334261838,0.5667574931880109,0.3548093681917211,0.0005
18,0.835664182154249,1.7202702341677383,0.5696378830083565,0.5504087193460491,0.3506753812636166,0.0005
19,0.8123178030455013,1.7755945752037319,0.5598885793871866,0.5667574931880109,0.3602505446623094,0.0005
20,0.8075254976251331,1.575646715203163,0.5703342618384402,0.4604904632152589,0.32333877995642707,0.0005
21,0.8128513559325492,2.0978182430813033,0.5863509749303621,0.6348773841961853,0.34909586056644876,0.0005
22,0.8138726848413685,1.7742676725179687,0.5891364902506964,0.5040871934604905,0.32588235294117646,0.0005
23,0.7607111180393145,2.0133381305663396,0.5967966573816156,0.5722070844686649,0.3293137254901961,0.00025
24,0.7408542714411169,1.917825235657861,0.6065459610027855,0.5340599455040872,0.3114161220043573,0.00025
25,0.7324415971641753,1.9569028859567252,0.6211699164345403,0.5504087193460491,0.3249509803921568,0.00025
26,0.7376057226677791,1.9950212509820506,0.5995821727019499,0.5803814713896458,0.34931372549019607,0.00025
