epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_balanced_accuracy,lr
1,0.8178715235857213,0.16660282652879108,0.34737678855325915,0.07608695652173914,0.3517543859649123,0.001
2,0.17775595566000202,0.14848254472557185,0.07631160572337042,0.07608695652173914,0.3526315789473684,0.001
3,0.16460613113944975,0.1489068439392292,0.06836248012718601,0.07246376811594203,0.3333333333333333,0.001
4,0.16210002844208565,0.1523646394033795,0.06915739268680444,0.06884057971014493,0.3333333333333333,0.001
5,0.15328497284451806,0.1463639507799045,0.08744038155802862,0.07971014492753623,0.37017543859649127,0.001
6,0.1417076710273996,0.14536224151759045,0.09141494435612083,0.07971014492753623,0.37543859649122807,0.001
7,0.1387991205373089,0.14440337797977787,0.09141494435612083,0.10144927536231885,0.47719298245614034,0.001
8,0.13087414240017414,0.1645243355491455,0.0985691573926868,0.07608695652173914,0.3657894736842105,0.001
9,0.13059699907158584,0.15766976277033487,0.09697933227344992,0.08695652173913043,0.40614035087719297,0.001
10,0.13925190267874155,0.15385622612160185,0.09538950715421304,0.07971014492753623,0.37456140350877193,0.001
11,0.1269842001516224,0.15610852564914504,0.10095389507154214,0.08333333333333333,0.3868421052631579,0.001
12,0.10903509907625816,0.1674771255719057,0.11049284578696343,0.09057971014492754,0.42368421052631583,0.001
13,0.1019819407399584,0.16835686569844466,0.11446740858505565,0.09782608695652174,0.46140350877192987,0.001
14,0.10545550175425737,0.17427452140744182,0.11208267090620032,0.09420289855072464,0.4421052631578948,0.001
15,0.0931616032256231,0.1812153139786012,0.12241653418124006,0.09782608695652174,0.4587719298245614,0.0005
16,0.08604425904955508,0.18500016697183036,0.11605723370429252,0.09420289855072464,0.44035087719298244,0.0005
17,0.08577717358575147,0.18278467220564684,0.11526232114467408,0.08695652173913043,0.41228070175438597,0.0005
18,0.08124066551700115,0.18280175704832957,0.1232114467408585,0.08333333333333333,0.38859649122807016,0.0005
19,0.07398014937620757,0.18160104299423055,0.11844197138314785,0.08695652173913043,0.4052631578947368,0.0005
20,0.08098124940131919,0.17360859126716421,0.12082670906200318,0.07971014492753623,0.3719298245614035,0.0005
21,0.07372052611898637,0.17221729941936076,0.12241653418124006,0.09057971014492754,0.42368421052631583,0.0005
22,0.0798598567633897,0.18083750283804492,0.11685214626391097,0.08333333333333333,0.3877192982456141,0.0005
