epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_balanced_accuracy,lr
1,6.678817961218592,3.8709722737511454,0.9339350180505415,0.9771428571428571,0.3333333333333333,0.001
2,1.6082787201650828,4.117664422674321,0.9707581227436823,0.9771428571428571,0.3333333333333333,0.001
3,1.3548330936687225,4.989989625607393,0.9862815884476535,0.9771428571428571,0.3333333333333333,0.001
4,1.2329948396244403,3.727790457562743,0.9866425992779784,0.9771428571428571,0.3333333333333333,0.001
5,1.3500327334562554,3.6149732094597335,0.9844765342960289,0.9771428571428571,0.3333333333333333,0.001
6,1.2315305307034,4.7007443875264805,0.9866425992779784,0.9771428571428571,0.3333333333333333,0.001
7,1.4643679672094987,2.9393436471346233,0.9866425992779784,0.9771428571428571,0.3333333333333333,0.001
8,1.5614520664560898,3.1636955842868026,0.9866425992779784,0.9771428571428571,0.3333333333333333,0.001
9,1.0834875821285703,3.4340125438737283,0.9870036101083033,0.9771428571428571,0.3333333333333333,0.001
10,1.1075604066212872,3.0010901118921383,0.9862815884476535,0.9771428571428571,0.3333333333333333,0.001
11,1.1054947570628815,4.521826490960084,0.9873646209386282,0.9771428571428571,0.3333333333333333,0.001
12,0.9029294175724215,4.101296840171729,0.9830324909747292,0.9757142857142858,0.33284600389863545,0.001
13,0.9057598237970731,2.9807413286023907,0.984115523465704,0.9771428571428571,0.3333333333333333,0.001
14,0.8485520626137649,4.63198749743245,0.9815884476534296,0.9771428571428571,0.3333333333333333,0.0005
15,0.708252747267154,2.8219183718306677,0.9862815884476535,0.9771428571428571,0.3333333333333333,0.0005
16,0.7278816156510628,2.3621527112594674,0.9873646209386282,0.9757142857142858,0.36939571150097467,0.0005
17,0.7467049265693779,2.6154053422722168,0.9873646209386282,0.9671428571428572,0.40302144249512667,0.0005
18,0.4626085678619183,2.9610606930338377,0.9855595667870036,0.9742857142857143,0.3689083820662768,0.0005
19,0.4379614343404722,3.2772696145264697,0.9877256317689531,0.97,0.36744639376218324,0.0005
20,0.3437082585334733,4.090502204536793,0.988086642599278,0.97,0.36744639376218324,0.0005
21,0.591134792868562,3.646025808673086,0.9877256317689531,0.9742857142857143,0.3689083820662768,0.0005
22,0.4187179715766653,3.9422080694018846,0.988086642599278,0.9728571428571429,0.3684210526315789,0.0005
23,0.4028669940001089,3.9969045808625276,0.9873646209386282,0.9714285714285714,0.3679337231968811,0.00025
24,0.31747113270288446,4.370198178121271,0.9906137184115523,0.97,0.36744639376218324,0.00025
25,0.33334876442420713,4.4195337692997,0.9898916967509025,0.97,0.36744639376218324,0.00025
26,0.3311059187292231,4.978071315767951,0.9909747292418772,0.9728571428571429,0.3684210526315789,0.00025
27,0.221393682315472,5.871987948455819,0.9913357400722022,0.9742857142857143,0.3689083820662768,0.00025
28,0.21798391739215278,5.843254486344334,0.9924187725631769,0.9742857142857143,0.3689083820662768,0.00025
29,0.20631013223862232,5.348929619674754,0.9924187725631769,0.9742857142857143,0.3689083820662768,0.00025
30,0.1972162167715663,5.475895077806171,0.9913357400722022,0.9728571428571429,0.3684210526315789,0.000125
31,0.15260890425584278,5.625552882943978,0.9916967509025271,0.9742857142857143,0.3689083820662768,0.000125
