epoch,train_loss,val_loss,lr
1,1.048236198816062,2.340665854290331,0.001
2,1.0204653173561413,2.363506856666274,0.001
3,1.0148351072110906,2.249654100441478,0.001
4,1.000780285600145,2.256284011482218,0.001
5,1.0003491449652866,2.2414352500795993,0.001
6,0.9915946539012228,2.272272244461226,0.001
7,0.9789416273517397,2.282935852575692,0.001
8,0.9833423069898518,2.2779518226186974,0.001
9,0.9745115180645411,2.367552763109961,0.001
10,0.9785525905970551,2.3123963054584222,0.001
11,0.985675043708556,2.2413071251045458,0.001
12,0.9786370633631162,2.316427052508258,0.001
13,0.9741386804590582,2.250432287639753,0.001
14,0.9663610119130437,2.338399100043793,0.001
15,0.9673725217374693,2.2997146143250635,0.001
16,0.9572687307334045,2.336828371159712,0.0005
17,0.9536637353451914,2.2752030015966223,0.0005
18,0.948468486674099,2.367930556837804,0.0005
19,0.9348708217239644,2.3129717654038515,0.0005
20,0.9125723625284673,2.351960444970092,0.0005
21,0.906136097543632,2.4070134549439763,0.0005
22,0.9011878576103912,2.422049003011199,0.0005
23,0.8962956011130437,2.565788627970121,0.0005
24,0.9068806783127422,2.3123145538714667,0.0005
25,0.8873239575497507,2.6230058111351906,0.0005
26,0.884997282821278,2.3421147954561405,0.0005
27,0.8901435532098324,2.569252932428989,0.00025
28,0.8981060370040302,2.503609461745384,0.00025
29,0.8767420089755975,2.599154001685514,0.00025
30,0.8600234395488169,2.6086890713720297,0.00025
31,0.8650346435451903,2.57003499246748,0.00025
32,0.8855463054087812,2.803726668578727,0.00025
33,0.8573820003994932,2.870847486994897,0.00025
34,0.8509254570983422,2.8400281232449274,0.00025
35,0.8549954355752319,2.7670938081897245,0.00025
36,0.8369716825904029,2.9510798541986327,0.00025
