epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_balanced_accuracy,lr
1,2.364829584816906,1.4708764450890677,0.4766355140186916,0.08571428571428572,0.3333333333333333,0.001
2,3.7785608969002125,1.3072141902787344,0.32710280373831774,0.7142857142857143,0.28735632183908044,0.001
3,1.4220850400835554,1.2233358349118915,0.5514018691588785,0.17142857142857143,0.1685823754789272,0.001
4,1.6732156388113433,1.450693484715053,0.5514018691588785,0.7428571428571429,0.2988505747126437,0.001
5,1.311385366404168,1.565556832722255,0.6448598130841121,0.2571428571428571,0.40229885057471265,0.001
6,1.2777970940153176,1.4530333621161324,0.3364485981308411,0.6285714285714286,0.35249042145593873,0.001
7,0.9455666018423633,1.910531003986086,0.7570093457943925,0.8,0.3218390804597701,0.001
8,0.7691367764339269,1.58139351776668,0.719626168224299,0.2,0.37931034482758613,0.001
9,0.52199330730973,1.550003957748413,0.6074766355140186,0.7428571428571429,0.2988505747126437,0.001
10,0.7032554417013008,2.3480911746621134,0.8504672897196262,0.8285714285714286,0.3333333333333333,0.0005
11,0.6306783935734045,1.8454466155597142,0.8411214953271028,0.7428571428571429,0.2988505747126437,0.0005
12,0.21655972413370542,1.8714546986988612,0.8878504672897196,0.6571428571428571,0.26436781609195403,0.0005
13,0.18424976885179492,2.4578948037964956,0.8598130841121495,0.7428571428571429,0.2988505747126437,0.0005
14,0.21388891694423195,2.6927061940942494,0.9158878504672897,0.7714285714285715,0.3103448275862069,0.0005
15,0.08447115294739743,3.100598141976765,0.9532710280373832,0.7714285714285715,0.3103448275862069,0.0005
16,0.07245229145024563,3.595074554852077,0.9719626168224299,0.7714285714285715,0.3103448275862069,0.0005
17,0.14285622981907886,3.5884072303771974,0.9626168224299065,0.6571428571428571,0.26436781609195403,0.00025
18,0.10830529852744157,3.5485379576683043,0.9158878504672897,0.6571428571428571,0.26436781609195403,0.00025
