epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_balanced_accuracy,lr
1,4.0820651949484645,1.6473777345848601,0.3963963963963964,0.4254742547425474,0.36310778383014436,0.001
2,1.2284931780477406,1.0971209347086548,0.38253638253638256,0.8211382113821138,0.3289902280130293,0.001
3,1.1508512157412427,1.103179747496194,0.3173943173943174,0.13279132791327913,0.32367767954087173,0.001
4,1.1243390112557679,1.1664817594900363,0.34026334026334026,0.6991869918699187,0.3125872498836668,0.001
5,1.0945062579500617,1.363573820287296,0.3548163548163548,0.7100271002710027,0.31693035520397084,0.001
6,1.1554627971193152,1.1723231035196362,0.5634095634095634,0.5528455284552846,0.3405072126570498,0.001
7,1.0558150043028225,1.3949633352155608,0.5814275814275814,0.7859078590785907,0.347332092446099,0.001
8,1.1155130484826186,1.5378716928849052,0.49480249480249483,0.7750677506775068,0.35832443726676333,0.001
9,1.1734531388378606,1.2684044540736088,0.3887733887733888,0.6504065040650406,0.39072893000848546,0.0005
10,1.0757603673825888,1.2002213052940887,0.46292446292446293,0.5745257452574526,0.3777634832434602,0.0005
11,1.0203754885363563,1.334005918606187,0.4670824670824671,0.6558265582655827,0.3367047144590735,0.0005
12,1.0910127189369228,1.247712298460446,0.4864864864864865,0.4932249322493225,0.3367868319966423,0.0005
13,1.0201890910985316,1.347584245650749,0.48995148995148996,0.6829268292682927,0.34756247775983357,0.0005
14,1.0375305244844983,1.4132846639085268,0.47054747054747054,0.7560975609756098,0.3203678865683081,0.0005
15,1.0627485033297654,1.27772668448244,0.5433125433125433,0.6287262872628726,0.39737816950884586,0.0005
16,0.997243067330977,1.2722155792603325,0.5065835065835066,0.6395663956639567,0.3518280276279893,0.00025
17,0.9760571424529855,1.2827348389276645,0.4864864864864865,0.6341463414634146,0.36709276544494024,0.00025
