epoch,train_loss,val_loss,lr
1,1.0567278297539833,1.0146565844373006,0.001
2,1.0219019967280663,1.0149313851100643,0.001
3,1.0140204960448285,1.021735880271529,0.001
4,1.0015774859450066,1.0090743936497344,0.001
5,1.0020838432778019,1.0005084607336256,0.001
6,0.9960151963289737,1.0077073960123346,0.001
7,0.9960734118942712,1.0161324379243826,0.001
8,0.9867858561005826,1.0017435318086205,0.001
9,0.9806857438884927,1.035711288936739,0.001
10,0.9786822158389475,1.0029696282655567,0.001
11,0.9688149949885695,1.0008091445214704,0.001
12,0.9667470277545375,1.0227805611886953,0.001
13,0.9773445815278675,1.0364232284589834,0.001
14,0.9595430737434382,1.041450175004923,0.001
15,0.9546526630254589,1.0554239005254213,0.001
16,0.922240859298811,1.3346349294915756,0.0005
17,0.9548504026856656,1.1267286153020575,0.0005
18,0.9317784333179839,1.2664698795251408,0.0005
19,0.8900774636928246,1.4229481092636502,0.0005
20,0.8964420462672004,1.2930432105775125,0.0005
21,0.9167781849606482,1.2931563075641952,0.0005
22,0.8837553403005055,1.4653278414796038,0.0005
23,0.8855616270224144,1.6185167691894986,0.0005
24,0.8851315836535596,1.5872988828475558,0.0005
25,0.8463236355240068,1.6099507133489055,0.0005
26,0.8798209652766145,1.731884957652105,0.0005
27,0.8483277595379561,1.7022311887766934,0.00025
28,0.8825031075900945,1.6413896161366284,0.00025
29,0.816915861098256,1.759267743363936,0.00025
30,0.810710840157944,1.8101877604073626,0.00025
