epoch,train_loss,val_loss,lr
1,1.0166145153638866,1.2929694570194592,0.001
2,0.9869155896068942,1.2654238536141136,0.001
3,0.9361432276418206,1.2595661772381175,0.001
4,0.963695081874799,1.2246530240232294,0.001
5,0.8938471050534498,1.2291173815727234,0.001
6,0.9057214513728056,1.2372524495558306,0.001
7,0.8887263917601808,1.273677296855233,0.001
8,0.9356869078475964,1.251939203305678,0.0005
9,0.859653215353538,1.270547464760867,0.0005
