epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_balanced_accuracy,lr
1,2.115099685105773,1.1808063555153578,0.38440111420612816,0.6512261580381471,0.3694574856546688,0.001
2,1.1143830114752469,1.0937252616362612,0.48676880222841223,0.6811989100817438,0.41471048513302033,0.001
3,1.134378099175881,1.1673062828646044,0.5097493036211699,0.28610354223433243,0.34154929577464793,0.001
4,1.0953914003451886,1.1355682335367645,0.4025069637883008,0.7220708446866485,0.3595461658841941,0.001
5,1.0808621791079849,1.2320323185310051,0.5905292479108635,0.7329700272479565,0.3480699008868023,0.001
6,1.052280627585387,1.1958866743040995,0.2883008356545961,0.5258855585831063,0.363980177360459,0.001
7,1.0387446275992647,1.2067482468217854,0.5,0.5040871934604905,0.37668009633847216,0.001
8,1.026693878565658,1.1830534119696967,0.5271587743732591,0.6485013623978202,0.36928545266873103,0.001
9,0.9948627905593277,1.23348490711129,0.49512534818941506,0.5504087193460491,0.39229902662626664,0.001
10,0.9875242743319456,1.3059033262632198,0.5619777158774373,0.553133514986376,0.36921608452924004,0.001
11,0.9479503073732168,1.3424037850845087,0.47493036211699163,0.5994550408719346,0.3923378727843816,0.001
12,0.957213414412687,1.2886264905617737,0.4491643454038997,0.5258855585831063,0.4194136449905104,0.001
13,0.8823016579768784,1.6707938191676335,0.4735376044568245,0.7084468664850136,0.38918855925149004,0.0005
14,0.9022291218005847,1.611076667783046,0.48885793871866295,0.7002724795640327,0.3953373511359726,0.0005
15,0.8530247716186439,1.5708874006037492,0.4672701949860724,0.7057220708446866,0.36375819931408787,0.0005
16,0.8354431679653922,1.4538709535910583,0.5201949860724234,0.6784741144414169,0.38969910875814384,0.0005
17,0.8081849893155536,1.5443209146608774,0.5494428969359332,0.6948228882833788,0.395156993973296,0.0005
18,0.809876214162885,1.4976588945622664,0.5090529247910863,0.7057220708446866,0.3939333399926747,0.0005
19,0.7539690792726607,1.6425558039537893,0.49651810584958217,0.7220708446866485,0.4208981231756179,0.0005
20,0.7474202450603495,1.5648220956163121,0.5027855153203342,0.6839237057220708,0.41847023829343283,0.0005
21,0.7345608489427062,1.6953952169548263,0.5682451253481894,0.7247956403269755,0.3763082831108003,0.0005
22,0.7282313681246511,1.6838613550409633,0.552924791086351,0.7193460490463215,0.3992191922218893,0.0005
23,0.7088383170555561,1.607899176652165,0.5981894150417827,0.7138964577656676,0.3775319370914217,0.0005
24,0.6790810630846157,1.7521680265421438,0.6072423398328691,0.7193460490463215,0.38796490527086874,0.00025
25,0.6559017199327687,1.632619707071164,0.5919220055710307,0.7057220708446866,0.4176072986381647,0.00025
26,0.6078258013990928,1.6467073964163133,0.6413649025069638,0.7138964577656676,0.42704691506010056,0.00025
27,0.6105680621766114,1.7297354985322875,0.637883008356546,0.6920980926430518,0.42357573335997073,0.00025
